r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
3.74,58.0,34.94243981178189,7.53,UGC04278,-8.9,33.79,0.0,899.4652406417111,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,3,0.35,-0.07696971301467687,2.973060600444863,3.497948312726774,-0.5248877122819109,0.2619743801349146,0.3499855685811925,0.5,0.5171898355754858,1.1258476562331674,0.5171898355754858,0.1842105837279962,0.6972112211710001,0.3441376863516108,0.10083686738532067,0.17576148862194405,60.226220009570326,0.6021390320877817,3.7113825179776474,283.7778847947425,3.711170926051934,326.46366310160425,330.1748340276562,35.14048774936732,22.859512250632683,23.057560188218112,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.29,67.5,35.66106139755237,4.0,UGC04278,-10.37,34.12,0.0,1062.062937062937,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,0.09055780151539107,3.031695230530387,3.497948312726774,-0.46625308219638706,0.05863463008552383,0.3569529841834805,0.5,0.7242152466367714,1.1518849887050004,0.7242152466367714,0.04414958736512619,0.3556160620568624,0.22082995650289708,0.2294202716586086,0.20396383390812498,49.343483470977546,0.15410340864461344,1.293814458050609,232.37760352638216,1.2938010889921336,296.43620046620043,297.7300015551926,35.73879833838536,31.761201661614642,31.838938602447627,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.57,71.3,35.604461799049844,4.0,UGC04278,-8.76,34.51,0.0,1112.4048140043762,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,0.09055780151539107,3.031695230530387,3.497948312726774,-0.46625308219638706,0.05863463008552383,0.3569529841834805,0.5,0.7242152466367714,1.1518849887050004,0.7242152466367714,0.04414958736512619,0.3556160620568624,0.22082995650289708,0.2294202716586086,0.20396383390812498,49.343483470977546,0.15410340864461344,1.293814458050609,232.37760352638216,1.2938010889921336,277.3911816192559,278.68498270824807,35.68739792947496,35.612602070525035,35.69553820095015,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.85,75.6,35.01839802161144,4.0,UGC04278,1.41,34.99,0.0,1178.424742268041,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,0.09055780151539107,3.031695230530387,3.497948312726774,-0.46625308219638706,0.05863463008552383,0.3569529841834805,0.5,0.7242152466367714,1.1518849887050004,0.7242152466367714,0.04414958736512619,0.3556160620568624,0.22082995650289708,0.2294202716586086,0.20396383390812498,49.343483470977546,0.15410340864461344,1.293814458050609,232.37760352638216,1.2938010889921336,252.84292783505157,254.1367289240437,35.10787853575906,40.49212146424093,40.581601978388555,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.13,80.0,36.532222762925336,4.0,UGC04278,9.52,35.27,0.0,1247.5633528265107,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,0.09055780151539107,3.031695230530387,3.497948312726774,-0.46625308219638706,0.05863463008552383,0.3569529841834805,0.5,0.7242152466367714,1.1518849887050004,0.7242152466367714,0.04414958736512619,0.3556160620568624,0.22082995650289708,0.2294202716586086,0.20396383390812498,49.343483470977546,0.15410340864461344,1.293814458050609,232.37760352638216,1.2938010889921336,260.15658869395713,261.4503897829493,36.62295044895386,43.37704955104614,43.467777237074664,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.68,84.8,42.6416228584232,15.7,UGC04278,23.98,35.26,0.0,1266.0281690140846,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0,4.05,3.497948312726774,0.552051687273226,1.018304769469613,0.5561486107416095,0.5,0.9245142002989537,1.267373064728655,0.9245142002989537,1.018304769469613,0.9271604729172209,1.3417056689457774,0.00013042601072166789,0.0003023146044535203,68.19336126435074,0.9255769915310443,0.022357942485344756,321.0727349565941,0.02235794244920648,320.12464788732393,320.14700582977315,42.64311190700219,42.15688809299781,42.1583771415768,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.86,86.3,44.694300531499536,16.8,UGC04278,27.31,35.38,0.0,1270.9368600682592,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0,4.05,3.497948312726774,0.552051687273226,1.018304769469613,0.5561486107416095,0.5,0.9245142002989537,1.267373064728655,0.9245142002989537,1.018304769469613,0.9271604729172209,1.3417056689457774,0.00013042601072166789,0.0003023146044535203,68.19336126435074,0.9255769915310443,0.022357942485344756,321.0727349565941,0.02235794244920648,340.88404436860066,340.9064023110499,44.695766214964394,41.6042337850356,41.60569946850046,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.36,90.2,50.74600476884855,8.07,UGC04278,36.83,34.91,0.0,1279.2515723270442,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0,4.05,3.497948312726774,0.552051687273226,1.018304769469613,0.5561486107416095,0.5,0.9245142002989537,1.267373064728655,0.9245142002989537,1.018304769469613,0.9271604729172209,1.3417056689457774,0.00013042601072166789,0.0003023146044535203,68.19336126435074,0.9255769915310443,0.022357942485344756,321.0727349565941,0.02235794244920648,404.8988993710691,404.9212573135183,50.747405810681364,39.45259418931864,39.45399523115145,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.51,91.3,52.11115043826993,4.0,UGC04278,39.02,34.54,0.0,1280.4439324116745,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0,4.05,3.497948312726774,0.552051687273226,1.018304769469613,0.5561486107416095,0.5,0.9245142002989537,1.267373064728655,0.9245142002989537,1.018304769469613,0.9271604729172209,1.3417056689457774,0.00013042601072166789,0.0003023146044535203,68.19336126435074,0.9255769915310443,0.022357942485344756,321.0727349565941,0.02235794244920648,417.1385560675884,417.16091401003763,52.11254695565498,39.18745304434502,39.188849561730066,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.69,92.8,51.48213282295131,8.75,UGC04278,38.64,34.02,0.0,1287.270553064275,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0,4.05,3.497948312726774,0.552051687273226,1.018304769469613,0.5561486107416095,0.5,0.9245142002989537,1.267373064728655,0.9245142002989537,1.018304769469613,0.9271604729172209,1.3417056689457774,0.00013042601072166789,0.0003023146044535203,68.19336126435074,0.9255769915310443,0.022357942485344756,321.0727349565941,0.02235794244920648,396.1748878923767,396.19724583482594,51.483585487366604,41.31641451263339,41.31786717704869,UGC04278_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09,16.5,16.6754250320644,4.57,UGC05721,1.23,16.63,0.0,3025.0,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,1,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.8417834500478212,0.5,0.06676557863501484,1.1087543647523568,0.06676557863501484,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,514.563300198299,0.0,0.0,2427.9216321387853,0.0,3089.6644444444446,3089.6644444444446,16.6754250320644,-0.17542503206439974,-0.17542503206439974,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27,38.5,32.42834099981064,6.88,UGC05721,3.67,32.22,0.0,5489.814814814815,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,1,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.8417834500478212,0.5,0.06676557863501484,1.1087543647523568,0.06676557863501484,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,514.563300198299,0.0,0.0,2427.9216321387853,0.0,3894.804814814814,3894.804814814814,32.42834099981064,6.0716590001893564,6.0716590001893564,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45,47.4,40.713056873686114,4.57,UGC05721,5.99,40.27,0.0,4992.799999999999,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,1,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.8417834500478212,0.5,0.06676557863501484,1.1087543647523568,0.06676557863501484,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,514.563300198299,0.0,0.0,2427.9216321387853,0.0,3683.4511111111115,3683.4511111111115,40.713056873686114,6.686943126313885,6.686943126313885,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63,55.5,44.23539306935115,4.57,UGC05721,8.14,43.48,0.0,4889.285714285715,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,1,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.8417834500478212,0.5,0.06676557863501484,1.1087543647523568,0.06676557863501484,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,514.563300198299,0.0,0.0,2427.9216321387853,0.0,3105.9841269841263,3105.9841269841263,44.23539306935115,11.264606930648853,11.264606930648853,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99,59.8,45.253977725720425,4.57,UGC05721,11.72,43.71,0.0,3612.161616161616,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,2,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.622729073954846,0.5,0.18694362017804153,1.1346246140197789,0.18694362017804153,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,295.27255594428345,0.0,0.0,1393.2505770406988,0.0,2068.608585858586,2068.608585858586,45.253977725720425,14.546022274279572,14.546022274279572,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.17,67.8,46.08581235044035,4.57,UGC05721,13.25,44.14,0.0,3928.9230769230767,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,2,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.622729073954846,0.5,0.18694362017804153,1.1346246140197789,0.18694362017804153,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,295.27255594428345,0.0,0.0,1393.2505770406988,0.0,1815.3009401709405,1815.3009401709405,46.08581235044035,21.714187649559648,21.714187649559648,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.35,76.4,45.50434924268228,4.57,UGC05721,15.37,42.83,0.0,4323.674074074074,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,2,0.35,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.622729073954846,0.5,0.18694362017804153,1.1346246140197789,0.18694362017804153,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,295.27255594428345,0.0,0.0,1393.2505770406988,0.0,1533.8117037037032,1533.8117037037032,45.50434924268228,30.895650757317725,30.895650757317725,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.71,82.2,44.28921764944601,19.2,UGC05721,21.32,38.82,0.0,3951.368421052632,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8529296238923685,-0.9029296238923683,-0.6521408059566669,0.04246172679554358,0.5,0.3249258160237389,1.01210207291356,0.3249258160237389,0.580068382111133,0.878800436183581,1.2405695364962248,0.00025596660361040916,0.0005623589072531434,134.3406460580451,0.95232559919881,0.023660014267754395,634.2073896654357,0.023660014256777964,1147.0963742690058,1147.1200342832626,44.28967440187813,37.91032559812187,37.910782350553994,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.89,82.6,43.049629498986405,4.57,UGC05721,22.09,36.95,0.0,3609.9259259259256,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8529296238923685,-0.9029296238923683,-0.6521408059566669,0.04246172679554358,0.5,0.3249258160237389,1.01210207291356,0.3249258160237389,0.580068382111133,0.878800436183581,1.2405695364962248,0.00025596660361040916,0.0005623589072531434,134.3406460580451,0.95232559919881,0.023660014267754395,634.2073896654357,0.023660014256777964,980.5664550264554,980.5901150407121,43.05014886648995,39.549851133510046,39.55037050101359,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07,82.3,40.63814095157405,4.57,UGC05721,20.36,35.17,0.0,3272.12077294686,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8529296238923685,-0.9029296238923683,-0.6521408059566669,0.04246172679554358,0.5,0.3249258160237389,1.01210207291356,0.3249258160237389,0.580068382111133,0.878800436183581,1.2405695364962248,0.00025596660361040916,0.0005623589072531434,134.3406460580451,0.95232559919881,0.023660014267754395,634.2073896654357,0.023660014256777964,797.806038647343,797.8296986615998,40.63874353655033,41.66125646344967,41.661859048425946,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.25,82.1,38.23119276193198,4.57,UGC05721,17.96,33.75,0.0,2995.7377777777774,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8529296238923685,-0.9029296238923683,-0.6521408059566669,0.04246172679554358,0.5,0.3249258160237389,1.01210207291356,0.3249258160237389,0.580068382111133,0.878800436183581,1.2405695364962248,0.00025596660361040916,0.0005623589072531434,134.3406460580451,0.95232559919881,0.023660014267754395,634.2073896654357,0.023660014256777964,649.6107111111112,649.6343711253679,38.23188898069356,43.86811101930643,43.868807238068015,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.15,79.3,34.611698889248416,4.57,UGC05721,20.36,27.99,0.0,1996.346031746032,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,4,0.35,2.1488079698647944,3.752082789452678,2.8529296238923685,0.8991531655603096,1.8020827894526779,0.12783082943537113,0.5,0.5667655786350149,1.0481179752454413,0.5667655786350149,1.300763459659875,0.9420610391727424,4.05597879517867,1.806086737778008e-12,4.253609872568146e-12,50.772321661969386,0.9909219258698116,1.2712698632789177e-10,239.43277152833983,1.2712698632789177e-10,380.30784126984133,380.30784126996843,34.6116988892542,44.6883011107458,44.68830111075158,UGC05721_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
